"","resp_id","date","version","age","agegroup","gender","educ","v5","v6","v7","v8_code_1","v8_code_2","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49E","v49F","v49G","v49H","v49I","v49S","v49J","v49R","v50","v51","v52A","v52B","v52C","v52D","v52E","v52F","v52G","v52H","v52I","v52J","v52K","v52R","v52S","v52T","v52U","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v75","v76","v77","v78","v79","v93","v94","v95","v104","v105","v105A","v106","v107","v108","v111","v112","v113","v114","v115","v116","v117","v118","v129","v130","v131","v132","v133","v134","v135","v137","v138_code","v139","v140","v141","v142","v143_code","v144","v148","v149","midgam","interview_wave2","date_after","v1_after","v2_after","v3_after","v4_after","v5_after","v6A_after","v6B_after","v6C_after","v6D_after","v6E_after","v6F_after","v6G_after","v6H_after","v6I_after","v6J_after","v7_after","V8A_after_code1","V8A_after_code2","V8A_after_code3","V8B_after_code1","V8B_after_code2","V8B_after_code3","v9_after","v10_after","v11_after","v17_after","v18_after","c_resp_id_before","c_date_before","girsa_c","c301","c302","c303","c304","c305","c306","c307","c308","c309","c104","c8_Code1","c8_Code2","c19","c20","c21","c25","c28","c29","c49_a","c49_b","c49_c","c49_d","c49_f","c49_h","c49_j","c52_a","c52_b","c52_d","c52_e","c52_g","c52_i","c52_k","c106","c107","c111","c310","c148","c149","d_resp_id_after","d_date_after","D1","D2","D4","D7","D9","D17","D18","educ_w","religiosity_w","educ_arab_w","weights_panel_1","weights_panel_2","weights_panel_3","weights_panel_4"
"812",199146,"18/03/2019",1,64,6,1,3,1,3,98,23,NA,3,3,3,1,1,2,1,3,4,2,1,3,4,98,2,3,1,NA,NA,NA,NA,NA,1,1,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,97,2,11,NA,NA,1,98,1,2,10,6,7,3,3,1,3,1,2,2,NA,10,2,"73",4,4,3,1,1,3,1,1,3,1,"11/04/2019",1,1,6,4,1,2,5,3,4,4,2,5,2,2,3,2,46,NA,NA,3,NA,NA,2,3,4,1,1,203299,"04/09/2019",1,3,2,1,2,98,4,4,2,3,97,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,204516,"22/09/2019",1,1,4,3,3,1,1,1,3,NA,1.58478352565356,1.71655336073487,1.80643336983162,1.84230222241102
"813",199147,"18/03/2019",1,41,4,1,5,1,2,2,33,NA,2,2,3,2,98,3,3,4,1,2,2,98,3,2,2,2,2,NA,NA,NA,NA,NA,3,4,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,3,3,3,98,NA,NA,NA,2,4,1,5,8,8,5,3,3,1,2,1,1,3,NA,1,2,"63",2,4,5,3,1,4,1,1,3,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,3,NA,0.773563171534316,NA,NA,NA
"814",199148,"18/03/2019",2,56,5,1,8,1,98,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,8,5,9,3,2,6,5,1,1,1,1,6,2,4,5,7,3,6,2,2,6,5,2,2,NA,NA,NA,NA,4,3,3,3,3,1,5,5,5,1,3,2,4,4,4,4,1,2,2,1,2,4,2,3,3,4,5,1,1,4,1,NA,1,4,4,1,1,5,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,1,"23",4,5,5,1,1,5,1,1,3,1,"01/05/2019",1,4,4,1,1,2,1,3,4,4,1,2,4,1,2,9,67,NA,NA,27,NA,NA,2,4,3,1,1,203303,"04/09/2019",2,5,4,5,4,4,2,4,2,2,2,2,NA,98,2,4,NA,NA,NA,1,9,2,6,1,3,1,4,6,2,6,1,5,1,2,4,2,1,1,1,204723,"23/09/2019",1,2,5,6,4,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"815",199149,"18/03/2019",1,24,2,1,4,1,3,2,71,NA,1,1,3,98,2,4,4,3,2,1,4,98,4,1,2,1,1,NA,NA,NA,NA,NA,4,3,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,98,1,3,98,10,10,5,4,4,6,1,1,3,3,NA,1,2,"Y2",2,6,4,3,1,5,1,1,3,1,"11/04/2019",1,9,6,5,1,2,4,2,4,4,8,8,5,2,4,5,98,NA,NA,98,NA,NA,21,3,4,1,1,203539,"08/09/2019",1,4,98,5,5,98,5,5,3,4,9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,204208,"19/09/2019",1,9,5,3,4,1,1,2,4,NA,0.90115712740743,0.899936424246566,0.93533861150672,0.935057863620165
"816",199150,"18/03/2019",1,25,2,1,6,1,3,2,28,NA,3,4,3,3,1,3,3,4,2,1,3,2,4,2,3,2,2,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,1,1,NA,NA,NA,NA,1,2,3,4,8,7,6,4,2,6,2,1,4,4,NA,24,1,"Y2",4,4,2,3,1,4,1,1,3,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,3,NA,0.773563171534316,NA,NA,NA
"817",199152,"18/03/2019",1,41,4,2,8,1,2,3,67,NA,2,2,3,98,1,1,4,3,1,2,2,4,2,2,3,2,1,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,4,1,97,2,91,NA,NA,2,4,1,5,9,6,6,4,4,1,3,1,4,1,NA,1,1,"26",4,6,4,3,1,4,1,1,3,1,"11/04/2019",1,2,1,4,1,4,4,2,2,4,2,2,4,4,3,5,42,43,NA,2,NA,NA,2,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,3,NA,0.94094372035937,0.960799135152137,NA,NA
"818",199153,"18/03/2019",2,44,4,1,3,1,3,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,2,3,3,1,98,4,1,0,0,0,3,2,95,95,0,0,0,0,0,0,2,0,0,0,0,NA,NA,NA,NA,3,1,1,1,1,1,1,1,1,2,1,3,4,4,2,4,4,4,4,1,1,29,1,1,1,1,2,2,1,97,98,NA,98,5,2,4,1,5,NA,NA,NA,NA,NA,6,1,1,4,1,NA,1,1,"24",4,3,1,98,1,5,1,1,3,1,"15/04/2019",2,94,2,2,1,1,1,4,1,1,1,4,1,1,1,5,77,NA,NA,37,NA,NA,2,1,1,1,1,203311,"04/09/2019",2,5,5,4,1,1,1,3,4,4,3,33,NA,1,2,4,NA,NA,NA,0,1,3,0,2,2,2,1,2,2,0,2,1,1,4,4,4,1,1,1,204269,"19/09/2019",1,3,8,6,3,1,1,1,4,NA,1.36234634287658,1.41584627244305,1.45805783556093,1.49341784853174
"819",199154,"18/03/2019",2,43,4,2,4,1,4,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,0,0,98,0,98,98,10,0,98,98,98,5,0,2,98,1,98,98,98,98,1,10,0,98,NA,NA,NA,NA,7,NA,NA,NA,NA,5,5,5,5,5,2,4,3,4,4,4,4,4,4,4,3,9,4,2,1,3,3,3,3,9,1,NA,1,1,1,1,3,1,NA,NA,NA,NA,NA,1,2,3,3,3,1990,1,1,"99",2,4,4,3,1,4,1,1,3,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,3,NA,1.04829361271311,NA,NA,NA
"820",199155,"18/03/2019",1,34,3,2,7,1,3,3,4,NA,5,3,3,4,2,1,3,4,2,1,4,2,2,99,3,98,1,NA,NA,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,5,2,97,1,NA,NA,NA,99,1,3,1,5,5,5,4,4,6,3,4,4,4,1990,2,2,"21",98,5,3,3,1,3,1,1,3,1,"18/04/2019",1,99,6,4,1,2,8,4,2,2,2,3,4,2,2,8,98,NA,NA,98,NA,NA,1,2,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,3,NA,0.94094372035937,0.960799135152137,NA,NA
"821",199156,"18/03/2019",1,49,4,1,8,1,2,3,15,NA,4,1,3,2,2,2,1,4,3,2,1,2,4,2,1,2,1,NA,NA,NA,NA,NA,1,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,5,97,1,NA,NA,NA,98,4,1,5,10,10,3,4,4,1,2,1,1,3,NA,1,1,"26",5,7,5,2,1,5,1,1,3,1,"15/04/2019",1,3,6,4,1,2,2,2,4,4,1,4,3,2,2,1,77,51,NA,13,1,NA,2,3,4,1,1,203334,"04/09/2019",1,1,1,3,5,1,3,4,2,3,98,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,205214,"02/10/2019",1,99,5,6,4,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"822",199157,"18/03/2019",1,23,2,1,6,1,2,3,31,NA,1,2,3,4,98,2,1,3,4,2,4,2,4,2,3,2,1,NA,NA,NA,NA,NA,1,3,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,2,14,1,NA,NA,NA,1,3,1,5,10,6,3,4,4,6,2,1,1,1,NA,10,1,"Y2",2,5,5,2,1,4,1,1,3,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,3,NA,0.773563171534316,NA,NA,NA
"823",199158,"18/03/2019",2,70,7,1,8,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,3,5,0,0,0,0,3,7,0,2,0,0,6,3,0,98,4,0,0,0,0,3,6,0,0,NA,NA,NA,NA,3,3,1,3,3,1,4,2,4,3,4,3,4,2,4,3,2,4,98,1,3,96,NA,NA,NA,NA,5,3,5,97,1,NA,98,3,6,4,1,5,NA,NA,NA,NA,NA,1,1,4,4,4,1991,1,1,"Y2",2,6,2,3,1,5,1,1,3,1,"16/04/2019",1,9,4,4,1,4,1,1,2,2,1,5,4,2,5,3,98,NA,NA,98,NA,NA,2,3,3,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,NA,NA
"824",199159,"18/03/2019",1,24,2,2,4,1,1,3,4,NA,2,2,2,4,2,1,1,3,2,4,4,3,1,1,2,2,3,NA,NA,NA,NA,NA,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,5,3,1,NA,NA,NA,NA,1,1,1,2,10,8,10,4,4,6,3,1,1,98,NA,3,1,"41",3,5,3,1,1,4,1,1,3,1,"11/04/2019",1,1,1,4,4,5,4,4,2,4,2,4,5,2,4,5,60,NA,NA,3,NA,NA,1,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,2,3,NA,1.04829361271311,1.09107106015303,NA,NA
"825",199160,"18/03/2019",1,24,2,1,5,1,1,1,17,NA,3,4,3,4,2,4,1,4,2,3,4,98,1,1,1,4,4,NA,NA,NA,NA,NA,3,4,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,3,7,1,NA,NA,NA,7,3,1,1,5,98,5,2,4,1,4,1,3,3,NA,1,2,"13",2,4,5,4,1,1,1,1,3,1,"18/04/2019",1,7,6,3,1,5,2,4,2,3,4,4,2,4,8,5,77,NA,NA,37,NA,NA,1,2,8,1,1,203615,"09/09/2019",1,3,3,2,2,3,1,1,1,1,7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,204221,"19/09/2019",1,7,5,5,1,1,1,3,1,NA,0.862339391359828,0.773306563125805,0.866374213312481,0.854619932863118
"826",199162,"18/03/2019",1,51,5,1,7,1,5,4,14,NA,5,4,5,2,1,2,NA,NA,NA,NA,1,4,4,2,4,4,1,2,4,4,3,1,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,5,3,97,1,NA,NA,NA,2,99,1,5,10,5,1,2,3,1,2,NA,NA,NA,NA,NA,1,"14",5,4,2,3,2,3,2,2,3,1,"18/04/2019",1,6,1,5,1,5,5,1,5,5,2,4,1,5,3,1,61,NA,NA,21,NA,NA,4,1,9,2,2,203564,"08/09/2019",1,4,2,98,4,98,1,3,3,3,6,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,2,205143,"25/09/2019",1,6,5,6,2,2,2,4,3,3,0.365122616291046,0.383954167366028,0.351706027984619,0.345360815525055
"827",199163,"18/03/2019",2,39,3,2,7,1,2,4,21,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,9,4,2,1,4,6,4,5,0,0,0,7,7,0,8,8,6,5,1,4,7,6,3,1,NA,NA,NA,NA,3,3,2,3,3,2,2,2,2,4,3,3,3,3,3,4,4,1,1,1,1,2,3,2,3,3,4,4,2,2,NA,NA,1,3,4,4,3,5,NA,NA,NA,NA,NA,1,2,1,1,1,NA,1,1,"26",4,6,5,2,1,5,1,1,3,1,"11/04/2019",1,2,6,3,1,4,3,2,2,4,1,3,4,3,1,5,43,59,NA,14,19,21,2,2,4,1,1,203886,"12/09/2019",2,1,1,3,5,3,3,3,3,3,2,42,58,2,2,4,NA,NA,NA,4,9,6,4,5,6,4,0,8,8,4,4,6,0,1,4,3,1,1,1,204707,"23/09/2019",1,2,3,6,4,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"828",199165,"18/03/2019",1,59,5,2,8,1,4,98,1,NA,3,4,3,4,2,2,4,1,3,2,4,3,3,1,3,4,98,NA,NA,NA,NA,NA,1,2,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,4,2,1,NA,NA,NA,NA,1,2,1,5,8,7,6,4,3,3,2,3,3,3,1973,1,1,"26",1,3,1,3,1,5,1,1,3,1,"11/04/2019",1,4,1,5,3,4,1,5,5,2,8,3,5,8,4,1,70,64,NA,30,NA,NA,25,3,3,1,1,203508,"08/09/2019",1,98,4,1,2,98,98,98,2,4,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,204703,"23/09/2019",1,1,5,5,1,1,1,4,4,NA,0.808874660503314,0.792485631491986,0.734300059302239,0.723389920167168
"829",199167,"18/03/2019",2,30,3,1,8,1,1,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,3,NA,NA,NA,NA,98,4,2,1,2,NA,NA,1,1,0,10,2,NA,NA,0,8,NA,5,0,0,0,4,0,0,10,10,5,NA,NA,0,NA,NA,NA,0,5,98,98,5,3,4,4,4,3,2,4,98,2,4,4,4,4,2,4,2,4,2,1,1,1,2,4,1,4,4,5,1,1,2,NA,NA,5,5,11,4,2,1,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,NA,1,"26",2,3,2,3,2,98,2,2,3,1,"16/04/2019",1,2,6,1,1,1,5,5,1,5,1,5,5,1,5,5,61,NA,NA,7,NA,NA,1,3,4,2,2,203902,"12/09/2019",2,4,2,4,2,3,1,2,1,1,2,37,NA,98,4,4,NA,4,1,0,10,2,NA,0,NA,0,0,10,2,NA,2,NA,0,5,5,4,1,2,2,204912,"24/09/2019",1,11,3,3,4,2,2,4,NA,3,0.365122616291046,0.383954167366028,0.351706027984619,0.345360815525055
"830",199168,"18/03/2019",2,33,3,1,7,1,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,4,2,NA,NA,NA,NA,2,4,4,1,1,NA,NA,1,2,5,10,0,NA,NA,0,0,NA,5,0,0,0,5,0,6,10,0,98,NA,NA,98,NA,NA,NA,0,0,0,0,0,3,4,1,3,4,5,5,5,5,5,2,4,1,4,4,4,4,1,1,2,1,2,4,1,4,4,3,3,3,2,NA,NA,1,3,3,1,3,3,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,1,"98",3,4,1,2,2,3,2,2,3,1,"15/04/2019",1,2,6,1,3,5,3,1,5,1,1,5,4,1,3,4,65,NA,NA,36,NA,NA,2,3,3,2,2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,3,3,0.365122616291046,0.383954167366028,1,1
"831",199172,"18/03/2019",2,67,6,2,5,1,5,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,1,4,4,3,3,NA,NA,2,2,6,3,3,NA,NA,0,0,NA,0,98,10,7,8,5,8,98,4,3,NA,NA,3,NA,NA,NA,10,8,8,10,10,7,NA,NA,NA,NA,5,5,5,5,5,4,3,3,3,3,3,3,2,2,2,98,11,4,4,4,4,2,5,1,11,1,NA,98,98,11,4,3,1,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,2,"23",2,3,2,3,5,3,2,2,3,0,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,3,3,2,0.76993864774704,1,1,1
"832",199173,"18/03/2019",2,69,6,1,7,1,3,4,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,0,2,2,0,0,1,3,1,0,0,0,0,5,6,1,3,2,1,1,0,1,3,1,0,0,NA,NA,NA,NA,3,4,2,2,3,2,4,4,3,3,4,4,3,3,4,4,4,1,1,1,1,98,NA,NA,NA,NA,5,5,4,97,1,NA,1,3,4,4,1,5,NA,NA,NA,NA,NA,1,2,1,3,3,NA,2,1,"12",3,6,3,1,1,5,1,1,3,1,"15/04/2019",1,2,6,3,1,5,4,2,2,4,3,4,2,2,2,5,43,NA,NA,31,11,22,2,3,4,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,4,4,NA,0.808874660503314,0.792485631491986,NA,NA
"833",199176,"18/03/2019",1,23,2,1,4,1,2,3,31,NA,2,2,3,2,98,3,1,3,4,2,2,3,4,2,3,3,1,NA,NA,NA,NA,NA,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,4,2,2,NA,NA,NA,NA,2,3,1,5,10,7,6,4,98,6,2,1,1,1,NA,98,1,"98",98,4,3,2,1,98,1,1,3,1,"18/04/2019",1,99,5,2,1,1,2,2,1,3,1,3,1,2,3,9,61,NA,NA,2,NA,NA,4,3,4,1,1,203880,"12/09/2019",1,1,1,5,5,1,4,3,4,2,99,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,204209,"19/09/2019",1,99,4,2,4,1,1,2,NA,NA,1,1,1,1
"834",199177,"18/03/2019",1,60,6,2,5,1,3,3,2,NA,3,2,1,2,1,4,4,3,1,2,98,3,4,2,3,3,1,NA,NA,NA,NA,NA,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,5,5,97,2,12,NA,NA,9,7,3,5,10,7,5,4,3,1,1,3,3,3,1982,1,1,"41",2,5,2,3,1,5,1,1,3,1,"16/04/2019",1,2,1,4,1,2,4,2,1,3,3,3,4,2,4,5,43,NA,NA,7,21,NA,2,8,2,1,1,203350,"04/09/2019",1,3,2,98,5,5,1,5,2,5,97,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,204599,"22/09/2019",1,6,5,6,2,1,1,3,4,NA,0.664987325186367,0.638758498798912,0.622083682721358,0.621752486970674
