"","ID","date","date_telephone","agree_1","citizen‎","age","age_group","sex","educ","v144","v6","v8_code1","v8_code2","v8_code3","v601","v9","v10","v11","v12","v700","v14","v15a","v15b","v15c","v19","v701","v20","v702","v21","v36","v703","v704","v27","v28","v29","v30","v25","v22","v33","v35","v86","v89","v45","v46","v47","v48","v49a","v49z","v49b","v49s","v49i","v49k","v49h","v49f","v49c","v49j","v49y","v49t","v52a","v52b","v52c","v50","v51","v622a","v622b","v623","v53","v58","v59","v60","v61","v62","v63","v64","v65","v66","v68","v69","v104","v104a","v504","v609","v705","v106","v107","v706","v111","v601b","v506","v73","v510","v511","v109","v110","v115","v116","v707a","v707b","v707c","v119","v120","v619","v121","v122","v123","v708","v125","v126","v127","v128","v620a","v620z","v620s","v620b","v620i","v620k","v620h","v620c","v620f","v620j","v620y","v620","v712","v130","v131","v513","v134","v137","v138_code","v139","v140","v141","v143_code","sector","data_collection","Version‎","language‎","date_after","agree_2","F1","F2","F3","F5","F7","N1","F9","F110","F10","N11","N50","N51","N622a","N622b","N623","w_panel1","w_panel2","w_jews_panel1","w_jews_panel2","w_arabs_panel1","w_arabs_panel2"
"477",266561,2022-10-18,"",1,1,NA,4,2,6,5,3,45,32,100,4,4,3,3,3,4,2,3,4,2,4,3,2,2,4,4,3,4,NA,NA,NA,NA,1,2,1,1,4,2,3,2,2,3,0,10,0,0,0,0,5,0,5,0,0,NA,0,9,10,8,3,1,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4,NA,NA,2,1,2,2,1,2,4,4,4,10,5,1,4,3,2,1,3,2,3,3,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,"2004",1,"41",4,7,4,5,1,1,1,1,"09/11/2022",1,1,2,6,1,7,3,3,4,3,3,2,7,0,NA,5,0.678189635276794,0.671572148799896,0.69871598482132,0.718140721321106,NA,NA
"478",266562,2022-10-18,"",1,1,NA,5,1,9,3,4,35,NA,NA,2,5,4,4,2,NA,2,NA,NA,NA,1,1,3,1,3,2,3,4,4,3,2,2,2,1,2,3,2,4,3,3,5,5,2,4,2,2,3,3,3,8,6,8,8,6,4,4,5,3,8,3,NA,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,NA,2,NA,NA,99,6,3,3,1,3,4,3,3,7,4,1,3,4,3,2,3,2,4,2,2,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,NA,NA,"",NA,"23",3,6,6,2,2,1,1,2,"16/11/2022",1,1,9,2,4,2,4,6,2,3,3,4,9,8,NA,8,0.228395283222198,0.218907207250595,NA,NA,0.194404378533363,0.144266694784164
"479",266564,2022-10-20,"",1,1,43,4,2,8,4,3,69,NA,NA,2,5,4,4,98,NA,NA,NA,NA,NA,98,NA,3,1,4,2,3,4,4,3,2,1,NA,NA,NA,NA,NA,NA,3,NA,5,5,98,98,0,0,0,0,98,98,98,98,98,98,4,5,5,5,5,0,NA,10,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,96,NA,4,4,98,4,3,2,4,2,2,2,2,3,NA,NA,5,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,98,10,10,10,10,10,0,0,0,0,7,9,3,NA,NA,"",NA,"13",5,11,4,5,2,1,2,2,"13/11/2022",1,1,13,2,2,7,4,5,4,2,3,6,6,0,NA,9,0.391725212335587,0.268029808998108,NA,NA,0.333426743745804,0.176640033721924
"480",266565,2022-10-31,"",1,1,34,3,2,8,1,2,1,NA,NA,3,4,2,4,4,4,NA,1,2,4,4,NA,3,2,1,1,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,98,98,7,3,5,8,10,10,0,0,3,0,0,NA,7,6,2,10,5,NA,5,2,NA,3,5,4,4,4,1,3,4,3,3,3,5,NA,2,3,4,98,1,10,2,5,3,1,1,1,NA,NA,8,7,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,10,5,9,8,5,1,0,0,0,9,6,4,2,5,"",2,"23",4,11,7,1,1,1,2,1,"09/11/2022",1,1,5,6,1,5,1,1,2,3,4,9,6,NA,7,4,0.566864132881165,0.473150432109833,0.584021091461182,0.505959928035736,NA,NA
"481",266566,2022-10-18,"",1,1,NA,6,2,8,5,4,61,NA,NA,1,5,4,5,2,1,NA,4,3,1,2,NA,3,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,0,5,0,0,0,0,3,10,8,2,1,NA,0,4,10,1,9,1,NA,5,NA,5,5,5,4,3,4,4,4,4,4,4,9,NA,3,4,2,4,2,5,6,4,1,1,1,2,NA,NA,6,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,7,9,6,6,8,4,1,1,1,2,6,1,1,6,"",1,"21",3,9,2,1,1,1,2,1,"16/11/2022",1,1,8,2,3,5,3,5,4,2,1,2,8,3,NA,5,1.2113436460495,1.15703904628754,1.24800670146942,1.23727118968964,NA,NA
"482",266567,2022-10-18,"",1,1,25,2,1,4,2,1,4,NA,NA,2,5,2,5,4,4,NA,1,2,4,4,NA,3,2,1,1,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,5,6,2,2,10,9,9,1,1,1,0,0,NA,7,4,2,10,5,9,NA,4,NA,3,5,5,4,4,4,4,4,4,3,3,4,NA,3,1,5,4,1,98,2,4,0,1,1,4,NA,NA,10,4,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,10,3,7,7,4,2,1,0,0,10,1,3,14,4,"",2,"Y2",99,9,5,1,1,1,2,1,"09/11/2022",1,1,4,6,2,5,1,1,2,3,4,9,6,8,NA,4,1.02095699310303,1.07152736186981,1.05185770988464,1.14582991600037,NA,NA
"483",266568,2022-10-18,"",1,1,53,5,2,7,4,2,18,NA,NA,3,4,3,4,3,NA,NA,NA,NA,NA,98,NA,3,2,3,3,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,2,1,5,7,98,2,3,3,3,8,8,5,5,5,4,6,7,3,7,3,NA,7,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,2,NA,1,2,3,4,2,12,5,2,3,2,2,4,NA,NA,7,7,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,9,4,7,9,5,3,2,0,0,3,6,2,NA,NA,"",NA,"24",1,7,2,5,2,1,2,2,"16/11/2022",1,1,11,3,2,8,3,3,2,3,3,4,8,2,NA,5,0.326788127422333,0.168674647808075,NA,NA,0.278153926134109,0.11116186529398
"484",266569,2022-10-18,"",1,1,78,7,2,7,5,2,1,NA,NA,1,4,3,4,2,2,NA,3,4,1,1,NA,3,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,9,9,4,0,0,0,4,6,6,5,2,NA,0,6,9,0,9,0,NA,5,NA,3,3,5,4,3,2,4,4,4,4,4,2,NA,2,4,2,4,2,3,7,4,0,1,2,1,NA,NA,6,8,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,10,6,10,10,4,0,0,4,4,1,6,2,3,1,"1950",1,"Y2",3,9,2,1,1,1,2,1,"10/11/2022",1,1,2,6,1,2,3,3,4,3,4,2,10,1,NA,7,1.07684636116028,1.02295279502869,1.10943865776062,1.09388709068298,NA,NA
"485",266570,2022-10-18,"",1,1,41,4,1,8,2,2,100,NA,NA,4,3,3,4,4,3,NA,4,1,2,4,NA,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,5,5,5,5,9,5,5,0,2,5,0,0,NA,5,3,3,10,5,7,NA,5,NA,2,3,2,2,1,4,2,3,4,3,3,4,NA,1,1,4,2,1,8,1,4,4,1,1,4,NA,NA,7,4,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,10,2,3,3,3,1,0,0,0,8,5,3,5,4,"",2,"22",2,6,4,1,1,1,2,1,"09/11/2022",1,1,4,4,1,3,1,1,2,3,3,10,98,7,NA,3,0.899548709392548,0.826025426387787,0.926774859428406,0.883304178714752,NA,NA
"486",266571,2022-10-18,"",1,1,NA,3,2,8,1,1,18,NA,NA,2,5,5,2,4,4,2,1,4,2,4,3,2,2,1,2,1,1,NA,NA,NA,NA,1,1,4,98,3,3,3,2,1,1,7,5,2,6,6,6,4,3,2,3,0,NA,6,5,4,7,5,NA,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,NA,7,4,3,2,3,3,4,2,2,8,3,2,1,4,3,2,3,3,3,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,2,"2007",2,"22",5,12,8,1,1,1,1,1,"09/11/2022",1,1,10,1,2,5,1,3,2,3,4,2,7,NA,7,1,0.566864132881165,0.473150432109833,0.584021091461182,0.505959928035736,NA,NA
"487",266574,2022-10-19,"",1,1,NA,5,1,6,3,1,15,NA,NA,3,3,4,3,2,NA,NA,NA,NA,NA,1,NA,3,1,2,3,3,4,3,3,2,2,NA,NA,NA,NA,NA,NA,3,NA,2,2,6,10,0,4,7,8,5,10,9,7,10,1,6,9,10,5,9,7,NA,9,NA,NA,NA,NA,NA,NA,5,4,2,3,4,4,12,NA,3,4,1,1,3,6,7,4,4,2,2,4,NA,NA,6,6,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,10,8,6,3,7,2,0,0,3,1,7,2,NA,NA,"",NA,"93",4,8,6,2,2,1,2,2,"13/11/2022",1,1,2,2,3,6,4,3,3,3,3,5,4,4,NA,7,0.391142249107361,0.267566740512848,NA,NA,0.332930535078049,0.176334843039513
"488",266575,2022-10-18,"",1,1,NA,3,2,9,5,3,31,NA,NA,2,2,3,3,1,1,NA,3,4,1,2,NA,3,2,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,3,2,10,7,0,0,0,7,7,8,2,98,NA,1,9,9,2,8,1,NA,9,NA,3,5,4,3,3,1,3,4,3,4,4,2,NA,2,4,2,4,2,3,5,3,1,2,2,4,NA,NA,7,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,10,5,10,10,5,3,0,0,0,4,3,2,2,4,"",1,"25",3,7,3,1,1,1,2,1,"10/11/2022",1,1,2,6,1,3,3,36,2,3,3,10,10,5,NA,8,0.598577797412872,0.589898407459259,0.616694629192352,0.630803525447845,NA,NA
"489",266576,2022-10-20,"",1,1,NA,5,1,6,2,3,18,NA,NA,2,4,4,3,3,NA,4,NA,NA,NA,1,1,98,1,4,1,1,98,3,2,2,2,2,98,3,3,3,4,3,98,5,1,1,1,0,0,1,0,0,3,3,3,3,3,2,1,2,2,2,0,NA,5,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,98,NA,NA,98,98,4,0,2,2,2,4,4,3,4,3,2,1,2,3,3,3,4,4,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,NA,NA,"",NA,"13",4,7,4,2,2,1,1,2,"13/11/2022",1,2,NA,5,1,4,4,3,4,1,1,3,5,4,NA,6,0.391142249107361,0.267566740512848,NA,NA,0.332930535078049,0.176334843039513
"490",266578,2022-10-18,"",1,1,39,3,2,5,5,3,18,NA,NA,4,4,4,4,3,98,1,3,4,2,3,1,3,2,4,3,3,98,NA,NA,NA,NA,2,98,4,2,2,98,4,3,5,1,7,1,98,1,1,1,3,98,98,98,98,NA,7,2,1,98,98,2,NA,2,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,3,98,1,1,2,2,1,3,3,6,5,1,3,4,98,3,3,3,3,2,1,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,24,3,"1997",1,"14",1,6,3,5,1,1,1,1,"09/11/2022",1,1,3,2,1,8,3,5,3,3,3,98,98,0,NA,5,1.084144115448,1.09629964828491,1.11695730686188,1.17232000827789,NA,NA
"491",266580,2022-10-18,"",1,1,NA,2,3,9,5,2,56,NA,NA,19,5,3,5,4,4,NA,1,4,3,4,NA,1,3,4,4,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,10,0,98,98,98,98,5,0,0,2,2,NA,10,3,0,8,6,7,NA,6,NA,5,5,5,5,5,4,4,3,4,3,3,1,NA,4,NA,98,1,1,1,3,1,1,1,1,4,NA,NA,4,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,98,98,98,98,98,2,1,0,0,7,7,2,6,4,"",1,"14",1,11,2,1,1,1,2,1,"13/11/2022",1,1,1,6,1,7,4,1,1,4,4,5,5,5,NA,5,NA,NA,NA,NA,NA,NA
"492",266582,2022-10-18,"",1,1,58,5,1,9,5,5,60,NA,NA,2,5,3,4,4,NA,NA,NA,NA,NA,1,NA,3,1,4,1,4,4,2,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,4,2,0,3,0,0,5,5,5,3,2,7,7,3,0,2,3,1,5,4,NA,8,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,11,NA,1,1,5,4,2,12,7,5,5,1,3,4,NA,NA,1,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,10,8,8,8,8,7,5,0,0,0,7,1,NA,NA,"",NA,"26",3,7,5,2,2,1,2,2,"13/11/2022",1,1,11,6,1,4,4,3,4,1,1,0,5,4,NA,10,0.189793407917023,0.0981331914663315,NA,NA,0.161547422409058,0.0646728426218033
"493",266583,2022-10-18,"",1,1,NA,3,1,3,2,4,28,18,NA,26,4,4,4,4,4,2,2,1,3,4,10,98,1,1,2,3,1,NA,NA,NA,NA,3,98,3,1,98,2,2,3,1,1,10,0,0,10,9,9,0,0,0,0,0,NA,10,5,0,10,0,9,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,8,2,5,5,2,2,4,2,2,1,1,2,1,3,3,3,98,98,98,2,1,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,4,"",2,"83",2,4,4,1,1,1,1,1,"09/11/2022",1,1,4,6,1,6,1,1,2,2,4,5,5,5,NA,0,1.23244941234589,1.18104910850525,1.26975119113922,1.26294612884521,NA,NA
"494",266585,2022-10-18,"",1,1,NA,5,2,9,5,4,22,NA,NA,2,4,3,3,2,4,3,3,4,1,2,1,2,2,4,4,3,4,NA,NA,NA,NA,1,2,2,2,4,3,2,2,5,2,1,7,2,0,0,0,3,3,5,1,1,NA,1,4,7,3,8,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,NA,NA,4,NA,NA,5,5,5,5,1,1,2,2,3,6,2,1,4,3,3,3,4,2,3,3,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,"",1,"26",4,5,2,1,1,1,1,1,"09/11/2022",1,1,2,1,1,7,3,3,4,1,2,4,7,2,NA,5,0.617216289043427,0.572983145713806,0.635897219181061,0.612715303897858,NA,NA
"495",266586,2022-10-18,"",1,1,36,3,2,8,2,2,32,NA,NA,2,2,2,5,4,NA,2,NA,NA,NA,1,1,98,1,4,2,3,4,3,2,2,2,1,2,3,2,3,2,2,4,5,5,1,3,1,1,1,1,0,5,4,0,1,1,0,1,3,1,4,1,NA,3,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,5,NA,NA,94,98,3,3,1,1,2,3,4,3,3,2,3,4,2,3,3,3,4,3,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,NA,NA,"",NA,"34",4,6,6,2,2,1,1,2,"13/11/2022",1,2,NA,5,2,8,1,5,4,2,2,3,7,2,NA,3,0.592568814754486,0.698942363262177,NA,NA,0.50437980890274,0.460624873638153
"496",266587,2022-10-18,"",1,1,NA,5,2,4,3,3,18,NA,NA,1,5,3,5,4,4,NA,3,2,1,4,NA,98,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,10,3,6,7,3,3,0,0,1,0,0,NA,10,8,3,10,0,3,NA,3,NA,4,4,3,3,3,2,3,3,3,4,4,1,NA,2,NA,5,1,1,1,1,4,4,3,2,3,NA,NA,6,6,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,9,8,8,0,0,0,0,0,10,5,3,3,5,"",1,"12",4,9,4,1,1,1,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59732496738434,NA,1.64567029476166,NA,NA,NA
"497",266589,2022-10-18,"",1,1,51,5,2,6,5,4,1,NA,NA,2,5,4,5,4,4,NA,1,2,4,4,NA,2,1,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,10,0,3,5,2,2,0,0,1,0,0,NA,10,3,0,10,2,5,NA,2,NA,4,4,5,5,4,2,4,3,4,4,3,1,NA,3,NA,5,1,1,1,2,5,5,1,1,2,NA,NA,7,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,9,4,9,9,2,1,0,0,0,9,6,2,1,3,"1990",1,"33",3,7,2,1,1,1,2,1,"09/11/2022",1,1,1,6,1,5,1,1,2,3,4,10,4,5,NA,4,0.666192710399628,0.612689137458801,0.686356008052826,0.655174612998962,NA,NA
"498",266591,2022-10-18,"",1,1,NA,6,1,6,2,1,18,NA,NA,2,5,5,5,4,4,1,1,3,4,4,3,1,2,1,2,2,1,NA,NA,NA,NA,4,1,3,1,3,2,2,4,1,1,7,0,0,10,8,6,0,0,0,0,0,NA,10,4,3,10,6,7,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,8,1,5,5,1,1,4,2,3,5,5,2,1,4,4,3,2,2,3,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,5,"",2,"Y2",1,5,2,1,1,1,1,1,"10/11/2022",1,1,4,6,1,5,1,1,2,3,4,5,5,5,NA,5,1.26973962783813,1.11240744590759,1.30817008018494,1.18954467773438,NA,NA
"499",266592,2022-10-18,"",1,1,NA,4,1,8,3,1,18,NA,NA,3,4,4,5,2,NA,NA,NA,NA,NA,2,NA,4,1,1,2,4,4,3,2,2,2,NA,NA,NA,NA,NA,NA,4,NA,1,1,10,5,2,1,5,4,6,10,10,0,0,0,10,6,5,5,10,5,NA,10,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,1,NA,1,NA,98,1,3,1,4,5,5,1,1,4,NA,NA,8,10,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,10,10,10,10,10,0,0,0,0,5,10,2,NA,NA,"",NA,"97",3,7,4,2,2,1,2,2,"23/11/2022",1,1,1,6,1,7,4,2,2,3,4,10,5,5,NA,10,0.468867391347885,0.4251728951931,NA,NA,0.399088233709335,0.280202239751816
"500",266593,2022-10-18,"",1,1,NA,5,2,4,5,3,32,NA,NA,2,2,4,4,2,4,2,4,3,1,4,1,4,1,2,4,4,2,NA,NA,NA,NA,1,2,2,2,4,98,3,1,5,1,3,5,98,5,0,98,4,4,6,98,0,NA,3,4,3,5,5,2,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,4,NA,NA,98,3,3,1,1,1,3,4,3,7,1,1,2,4,4,2,3,98,2,98,98,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,5,"",1,"Y2",4,9,3,1,1,1,1,1,"27/11/2022",1,1,8,2,2,6,2,3,3,2,4,6,6,1,NA,1,1.07776820659637,1.05493295192719,1.11038839817047,1.12808477878571,NA,NA
"501",266594,2022-10-22,"",1,1,NA,5,2,9,4,5,72,58,NA,9,4,4,5,1,NA,NA,NA,NA,NA,1,NA,3,1,98,3,4,98,4,4,4,98,NA,NA,NA,NA,NA,NA,2,NA,5,98,1,1,0,0,1,1,1,5,3,10,7,10,0,2,3,0,10,3,NA,6,NA,NA,NA,NA,NA,NA,4,3,98,4,4,4,11,NA,98,98,3,1,97,12,98,4,3,2,2,4,NA,NA,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,10,10,10,10,10,8,5,0,3,0,5,2,NA,NA,"",NA,"44",5,7,3,2,2,1,2,2,"16/11/2022",1,1,11,3,4,5,1,5,4,1,1,0,98,2,NA,98,0.190817818045616,0.137999579310417,NA,NA,0.162419378757477,0.0909460335969925
"502",266596,2022-10-30,"",1,1,NA,6,2,4,5,98,18,NA,NA,2,5,3,98,98,NA,2,NA,NA,NA,98,1,4,1,4,4,98,4,3,3,98,2,2,98,2,2,3,2,4,4,98,98,98,98,98,98,98,98,98,10,10,98,98,98,98,98,5,98,98,98,NA,98,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,3,NA,NA,98,98,1,0,2,2,1,3,98,98,6,1,3,4,4,1,2,2,3,3,2,98,98,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,NA,"",NA,"44",99,6,4,99,2,1,1,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09443259239197,NA,NA,NA,1.78272879123688,NA
"503",266598,2022-10-18,"",1,1,52,5,2,9,2,3,60,NA,NA,4,5,3,3,2,NA,NA,NA,NA,NA,1,NA,3,1,2,2,3,4,3,98,3,98,NA,NA,NA,NA,NA,NA,3,NA,98,98,1,98,1,1,1,1,1,1,98,6,10,10,98,98,98,3,7,5,NA,5,NA,NA,NA,NA,NA,NA,4,3,1,3,3,3,12,NA,98,98,2,4,3,12,5,2,2,3,2,1,NA,NA,5,5,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,0,5,0,0,0,98,3,NA,NA,"",NA,"25",4,9,5,5,2,1,2,2,"13/11/2022",1,1,11,6,1,6,2,5,3,2,2,1,7,98,NA,98,0.22177155315876,0.215235665440559,NA,NA,0.188766419887543,0.141847029328346
"504",266601,2022-10-18,"",1,1,NA,4,2,4,1,98,71,NA,NA,1,98,3,98,98,NA,NA,NA,NA,NA,98,NA,98,98,98,98,98,98,98,98,98,98,NA,NA,NA,NA,NA,NA,3,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,NA,98,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,94,NA,98,98,98,4,3,99,98,1,1,2,2,1,NA,NA,10,98,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,98,98,98,98,98,98,98,98,98,98,98,98,3,NA,NA,"",NA,"53",99,3,3,2,2,1,2,2,"13/11/2022",1,2,NA,3,1,8,8,6,2,4,3,98,98,98,NA,98,1.5800085067749,2.7812066078186,NA,NA,1.34486389160156,1.83290207386017
"505",266603,2022-10-18,"",1,1,NA,6,2,4,5,4,4,NA,NA,2,5,5,5,4,4,NA,4,3,1,3,NA,4,1,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,10,1,2,7,3,2,1,0,1,0,0,NA,10,3,1,10,2,4,NA,0,NA,4,4,5,5,5,2,4,3,4,3,3,1,NA,4,NA,5,1,1,1,1,5,5,2,2,5,NA,NA,1,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,7,7,8,8,1,0,0,0,0,10,5,2,1,6,"",1,"24",1,2,1,1,1,1,2,1,"09/11/2022",1,1,1,6,1,6,1,1,1,3,4,10,2,9,NA,1,1.74212694168091,1.76132833957672,1.79485487937927,1.88346350193024,NA,NA
"506",266604,2022-10-18,"",1,1,20,1,2,7,4,4,60,22,NA,4,4,3,4,98,NA,98,NA,NA,NA,1,2,98,1,3,3,4,98,4,98,98,98,2,98,3,98,3,98,3,4,5,5,98,98,98,98,98,98,98,98,5,6,3,3,98,98,98,98,98,98,NA,98,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,98,NA,NA,5,98,3,4,2,2,3,4,4,3,3,2,3,1,98,4,4,1,4,4,2,98,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,NA,"",NA,"Y2",2,7,7,2,2,1,1,2,"24/11/2022",1,2,NA,6,1,2,8,5,4,2,98,98,98,3,NA,6,2.04546713829041,2.59693312644958,NA,NA,1.74105060100555,1.71146011352539
"507",266605,2022-10-18,"",1,1,NA,5,2,9,5,4,35,NA,NA,1,3,3,3,3,3,3,3,1,4,1,98,3,2,4,4,4,4,NA,NA,NA,NA,1,2,2,1,2,4,2,3,3,3,2,10,10,0,1,0,9,9,8,1,7,NA,0,10,9,8,9,8,NA,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,9,5,4,3,1,1,4,2,1,9,1,2,1,4,4,1,1,2,4,4,2,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,10,5,"",1,"23",2,6,5,1,1,1,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617216289043427,NA,0.635897219181061,NA,NA,NA
"508",266606,2022-10-18,"",1,1,NA,4,2,8,3,3,35,NA,NA,2,5,3,5,1,NA,NA,NA,NA,NA,2,NA,2,1,4,98,3,4,3,3,3,2,NA,NA,NA,NA,NA,NA,3,NA,5,5,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,4,5,2,NA,5,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,94,NA,3,1,3,4,3,94,98,1,1,2,2,4,NA,NA,5,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,10,10,10,10,10,0,0,0,0,1,8,3,NA,NA,"",NA,"93",1,9,6,2,2,1,2,2,"14/11/2022",1,2,NA,98,4,8,4,5,98,98,98,98,7,98,NA,98,0.455269426107407,0.418041527271271,NA,NA,0.387513995170593,0.275502443313599
"509",266608,2022-10-18,"",1,1,NA,3,2,8,5,3,18,NA,NA,1,5,2,3,3,2,NA,4,2,1,2,NA,3,1,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,0,8,9,0,0,0,5,4,5,0,0,NA,0,10,8,5,5,0,NA,2,NA,5,5,5,4,5,2,3,3,3,4,3,3,NA,1,2,2,1,2,2,4,4,4,2,2,1,NA,NA,8,8,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,10,4,10,9,7,0,0,98,98,5,6,1,1,3,"1990",1,"33",2,5,3,1,1,1,2,1,"09/11/2022",1,1,3,6,1,7,1,5,4,2,3,5,5,2,NA,2,0.726768791675568,0.71345728635788,0.748765468597412,0.762930274009705,NA,NA
