"","id","date","agree","age","agegroup","gender","educ","v5","v6","v8_code","v501","v514","v12","v13","v15","v16","v19","v20","v21","v503A","v25","v22","v26","v27","v28","v29","v30","v502","v45","v46","v47","v48","v49A","v49B","v49C","v49D","v49H","v49I","v49S","v49K","v49J","v50","v51","v52A","v52B","v52I","v52K","v52R","v63","v64","v65","v66","v67","v68","v69","v504","v73","v505","v506","v104E","v106","v107","v507","v508","v509","v111","v510","v511","v115","v116","v512_code","v513","v134","v135","v137","v139","v140","v141","v143_code","v144","v147","Language","sector","date_after","agree_after","E1_after","E2_after","E4_after","E7_after","E8A_after_code1","E8A_after_code2","E8A_after_code3","E8B_after_code1","E8B_after_code2","E8B_after_code3","E9_after","E10_after","E147_after","E17_after","E18_after","Institute","weights_panel_1","weights_panel_2","educ_w","religiosity_w","educ_arabs_w"
"215",3020,"23/02/2020",1,60,6,2,3,1,2,33,1,1,2,1,4,1,2,4,3,2,2,98,NA,NA,NA,NA,NA,NA,2,2,2,2,8,98,6,7,5,8,7,8,7,8,7,8,98,4,NA,NA,1,4,3,3,4,4,4,3,2,6,1,97,1,5,1,10,3,3,3,1,10,8,33,5,NA,3,1,3,"5",3,1,4,1,1,1,"05/03/2020",1,1,1,4,5,"59","","","98","","",3,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"216",3025,"20/02/2020",1,60,6,1,5,1,3,21,3,2,4,2,1,2,4,2,1,1,2,1,NA,NA,NA,NA,NA,NA,1,2,2,2,6,0,0,6,0,7,9,7,0,10,2,6,3,0,NA,NA,4,4,4,4,4,4,4,3,1,6,4,5,6,1,5,5,5,1,1,2,1,1,60,2,1974,2,1,2,"5",4,1,2,1,1,1,"04/03/2020",1,1,5,5,6,"43","57","60","01","17","20",1,2,1,1,1,1,0.799934544373484,0.824178434413818,3,2,2
"217",3032,"26/02/2020",1,60,6,2,3,1,2,21,1,1,2,1,4,3,1,3,3,4,1,1,NA,NA,NA,NA,NA,NA,2,3,4,2,5,5,8,2,6,0,0,0,2,98,98,6,6,6,NA,NA,4,4,3,2,2,1,4,4,3,6,0,3,6,3,3,98,6,4,1,1,7,3,31,5,NA,10,1,3,"5",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.65398249873891,NA,1,4,1
"218",3039,"24/02/2020",1,60,6,2,7,1,4,69,1,3,3,1,1,3,3,3,2,4,1,2,NA,NA,NA,NA,NA,NA,4,4,4,2,5,4,7,2,2,2,1,2,5,5,6,5,5,2,NA,NA,4,4,3,3,4,4,4,4,1,6,5,94,98,98,3,3,8,6,1,4,7,2,60,4,NA,5,1,3,"3",1,1,5,1,1,1,"08/03/2020",1,2,94,4,6,"79","","","36","","",3,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"219",3048,"25/02/2020",1,58,5,2,3,1,3,23,3,2,3,2,3,4,3,2,3,4,1,2,NA,NA,NA,NA,NA,NA,3,3,2,2,2,5,4,3,2,4,1,3,1,4,7,4,5,2,NA,NA,2,3,2,4,4,2,4,1,1,3,3,3,4,3,3,3,2,5,1,4,5,2,48,6,NA,2,2,3,"3",4,1,5,3,1,1,"15/03/2020",1,1,99,5,4,"69","","","28","","",3,3,1,1,1,1,1.65398249873891,1.97512155279045,1,4,1
"220",3055,"25/02/2020",1,60,6,2,4,1,2,5,3,1,4,2,3,2,4,1,3,1,4,1,NA,NA,NA,NA,NA,NA,2,2,3,1,7,0,1,4,0,2,0,1,0,7,3,9,7,2,NA,NA,3,3,2,2,4,4,3,2,1,1,3,1,1,1,1,1,1,1,3,4,6,5,21,3,1977,1,1,3,"4",4,1,5,3,1,1,"11/03/2020",1,1,99,5,6,"98","","","98","","",1,3,2,1,1,1,1.02206925952575,1.09298421499177,2,4,2
"221",3109,"02/02/2020",1,59,5,1,5,1,1,70,2,1,3,2,1,3,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,2,4,2,2,10,0,0,8,1,7,8,6,0,10,0,10,1,0,NA,NA,4,4,4,1,4,4,3,3,3,5,5,1,1,1,1,1,1,1,2,3,8,10,8,3,1990,1,2,4,"5",1,1,5,1,1,1,"11/03/2020",1,1,1,5,6,"50","","","10","11","01",1,3,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"222",3115,"03/02/2020",1,59,5,2,8,1,1,66,99,1,3,2,1,4,98,4,1,2,99,1,NA,NA,NA,NA,NA,NA,1,1,2,2,8,0,2,5,5,9,5,9,0,8,0,9,1,0,NA,NA,4,3,3,3,4,4,3,3,98,3,0,8,98,1,8,8,8,2,3,1,7,98,11,5,NA,3,2,1,"4",3,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.866611606617809,NA,4,1,3
"223",3118,"11/02/2020",1,61,6,2,4,1,4,33,3,2,4,1,1,3,3,4,3,3,2,2,NA,NA,NA,NA,NA,NA,4,4,2,2,4,4,5,4,7,4,0,2,0,5,6,4,8,4,NA,NA,3,2,2,3,3,4,3,2,1,3,2,2,3,3,3,3,2,4,3,3,4,8,31,2,1999,1,1,2,"2",2,1,4,3,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.15634963894953,NA,2,3,2
"224",3120,"11/02/2020",1,70,7,2,3,1,4,43,2,1,2,1,4,2,2,3,1,1,3,1,NA,NA,NA,NA,NA,NA,4,2,4,2,98,98,98,2,98,7,4,9,0,5,5,5,98,98,NA,NA,1,3,4,4,4,98,98,2,3,1,0,7,1,98,7,7,7,1,3,4,9,6,59,6,NA,1,2,3,"3",6,1,1,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.94779476255026,NA,1,1,1
"225",3121,"17/02/2020",1,59,5,2,3,1,3,24,4,2,2,2,3,1,4,2,2,1,4,2,NA,NA,NA,NA,NA,NA,1,1,2,2,10,0,0,5,4,5,5,5,5,10,0,10,0,0,NA,NA,2,3,4,4,1,4,4,4,3,6,0,1,6,1,1,1,1,2,3,1,10,10,48,1,1968,2,2,4,"2",3,1,3,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.87128420840388,NA,1,3,1
"226",3125,"12/02/2020",1,59,5,2,8,1,3,32,1,1,2,2,4,1,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,2,4,98,98,99,99,99,99,99,99,99,99,99,5,3,1,5,6,NA,NA,3,3,3,4,4,4,4,3,2,6,5,98,3,5,94,2,2,3,3,4,6,3,84,5,NA,2,1,4,"5",2,1,3,1,1,1,"09/03/2020",1,1,99,1,6,"58","43","","24","","",5,2,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"227",3129,"11/02/2020",1,59,5,1,7,1,2,61,1,1,4,2,1,4,2,98,4,1,1,99,NA,NA,NA,NA,NA,NA,3,3,2,2,8,0,0,7,0,7,0,7,4,8,1,8,4,0,NA,NA,4,4,2,4,4,4,4,4,1,5,5,1,5,5,95,95,1,1,1,5,9,1,37,5,NA,3,2,5,"7",2,1,5,1,1,1,"04/03/2020",1,1,1,5,6,"63","","","03","","",3,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"228",3132,"12/02/2020",1,59,5,2,3,1,3,12,4,2,4,1,4,2,4,98,1,1,4,1,NA,NA,NA,NA,NA,NA,4,1,2,2,10,5,0,5,0,5,0,10,0,10,0,10,5,0,NA,NA,2,4,4,4,4,4,4,4,3,6,5,1,5,1,1,1,1,2,3,1,10,1,31,5,NA,10,1,5,"5",6,1,4,1,1,1,"08/03/2020",1,1,1,4,6,"99","","","99","","",8,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"229",3134,"11/02/2020",1,56,5,1,5,1,4,33,3,1,4,2,3,3,3,1,3,3,2,2,NA,NA,NA,NA,NA,NA,3,3,2,2,5,5,7,1,0,4,0,4,0,5,6,5,7,2,NA,NA,2,4,2,4,4,4,3,4,1,4,2,3,3,3,95,3,4,5,1,5,8,6,42,4,NA,2,1,3,"3",3,1,4,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.813601687649164,NA,3,3,2
"230",3137,"29/01/2020",1,59,5,2,5,1,5,63,3,NA,2,1,3,4,1,3,4,NA,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,3,9,9,1,1,1,0,1,8,5,9,4,8,4,NA,NA,4,3,4,3,4,4,4,3,1,6,5,97,4,3,2,2,2,7,1,5,6,4,84,5,NA,5,1,3,"2.5",1,1,5,1,1,1,"09/03/2020",1,1,2,5,2,"71","","","33","","",2,1,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"231",3139,"04/02/2020",1,59,5,2,3,1,2,1,4,2,3,1,1,3,2,3,2,1,2,1,NA,NA,NA,NA,NA,NA,1,3,2,2,10,0,0,5,0,5,5,5,0,5,5,10,5,5,NA,NA,2,4,4,4,4,4,4,4,3,5,1,1,1,1,1,1,1,1,3,3,6,7,33,5,NA,2,2,1,"סירוב",2,1,3,3,1,1,"04/03/2020",1,1,1,5,3,"64","","","08","","",1,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"232",3144,"30/01/2020",1,59,5,2,8,1,5,19,2,8,3,2,3,4,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,3,4,1,1,0,10,5,5,8,4,0,0,3,10,8,0,8,8,NA,NA,4,4,3,4,4,4,4,4,2,5,4,2,98,4,2,2,3,5,3,4,1,4,14,5,NA,3,1,2,"3",1,1,5,1,1,1,"11/03/2020",1,1,2,1,4,"56","64","","05","03","",2,1,2,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"233",3158,"01/03/2020",1,59,5,1,8,1,2,66,2,3,3,2,1,98,4,1,3,2,2,98,NA,NA,NA,NA,NA,NA,2,2,2,2,7,5,4,8,3,4,2,4,2,7,5,6,5,2,NA,NA,4,3,3,3,4,4,4,4,1,6,0,4,98,5,5,4,98,3,2,4,7,2,88,2,1987,10,2,3,"8",3,1,2,1,1,1,"04/03/2020",1,1,4,4,6,"51","43","","11","08","",3,3,2,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"234",3169,"26/02/2020",1,59,5,1,7,1,1,14,3,1,4,2,1,2,4,2,3,1,1,1,NA,NA,NA,NA,NA,NA,3,2,2,2,10,5,0,10,0,5,0,5,0,10,5,10,5,0,NA,NA,4,3,4,4,4,3,3,1,1,6,5,1,98,1,5,4,1,3,1,4,9,8,33,5,NA,6,2,98,"6",1,1,3,3,1,1,"04/03/2020",1,1,1,5,1,"43","","","01","","",18,2,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"235",3189,"05/02/2020",1,59,5,1,3,1,3,18,2,1,3,2,4,1,2,98,4,1,3,1,NA,NA,NA,NA,NA,NA,2,4,1,2,7,98,4,6,4,0,7,0,0,9,4,10,6,6,NA,NA,2,4,4,4,4,3,4,4,1,6,1,1,1,1,1,1,1,3,1,2,5,4,80,5,NA,10,1,4,"8",7,1,5,1,1,1,"04/03/2020",1,1,1,5,6,"66","","","11","","",3,3,1,1,1,1,1.65398249873891,1.97512155279045,1,4,1
"236",3190,"03/02/2020",1,59,5,1,7,1,1,37,3,3,3,2,2,1,4,1,1,2,3,1,NA,NA,NA,NA,NA,NA,2,3,2,2,6,2,1,8,0,3,5,5,0,10,5,8,4,0,NA,NA,4,3,3,4,4,3,3,2,1,5,0,98,6,1,98,98,98,1,3,4,8,3,32,2,1991,1,2,3,"7",5,1,2,1,1,1,"04/03/2020",1,1,99,5,6,"51","56","","11","18","",1,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"237",3279,"26/02/2020",1,57,5,1,4,1,2,5,2,1,3,99,1,2,3,2,3,1,1,1,NA,NA,NA,NA,NA,NA,1,2,2,2,9,6,2,8,0,6,0,6,0,8,5,9,6,0,NA,NA,4,4,3,3,4,4,4,4,1,6,3,1,98,1,95,1,94,2,1,4,8,7,55,4,NA,2,2,4,"4",3,1,3,1,1,1,"12/03/2020",1,1,1,5,6,"43","","","01","","",3,2,2,1,1,1,1.15634963894953,1.15846023458436,2,3,2
"238",3300,"20/02/2020",1,58,5,2,7,1,2,33,2,8,4,1,3,4,2,3,2,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,3,5,8,6,5,4,4,2,2,2,7,6,4,6,4,NA,NA,3,4,3,3,4,4,4,4,3,6,5,2,5,5,2,2,4,4,3,2,8,6,21,5,NA,2,1,5,"7",3,1,4,1,1,1,"15/03/2020",1,1,2,2,6,"41","","","95","","",11,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"239",3313,"13/02/2020",1,58,5,1,3,1,2,1,3,1,1,1,4,3,3,1,1,1,2,1,NA,NA,NA,NA,NA,NA,4,4,98,2,7,6,0,2,2,2,0,2,0,5,5,10,7,0,NA,NA,4,4,1,4,4,4,4,4,1,5,3,97,5,2,2,1,1,4,1,4,7,7,31,5,NA,2,1,3,"4",4,1,5,1,1,1,"04/03/2020",1,1,1,4,6,"43","","","14","","",3,4,1,1,1,1,1.65398249873891,1.97512155279045,1,4,1
"240",3347,"19/02/2020",1,58,5,2,4,1,4,27,2,1,98,2,4,2,2,2,4,2,4,1,NA,NA,NA,NA,NA,NA,2,4,2,2,7,0,0,0,5,0,98,5,98,0,7,9,0,5,NA,NA,2,1,3,2,98,1,98,98,3,2,5,1,98,2,1,1,98,6,3,1,7,98,48,3,1992,26,1,1,"2.5",1,1,4,1,3,1,"11/03/2020",1,1,1,1,8,"98","","","98","","",2,9,2,3,1,1,1.15634963894953,1.15846023458436,2,3,2
"241",3352,"09/02/2020",1,58,5,1,8,1,3,33,2,1,3,1,3,4,2,2,3,4,1,2,NA,NA,NA,NA,NA,NA,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,NA,NA,4,3,3,4,4,4,4,3,1,6,3,99,1,99,99,99,99,99,3,4,8,7,57,3,1977,1,1,4,"5",5,1,5,1,1,1,"12/03/2020",1,2,94,3,2,"67","","","27","","",12,3,3,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"242",3375,"01/03/2020",1,56,5,1,3,1,2,33,4,1,3,2,2,4,4,98,4,1,3,2,NA,NA,NA,NA,NA,NA,3,3,98,2,10,5,98,10,0,6,98,6,0,7,5,7,98,5,NA,NA,4,4,4,4,4,4,4,1,2,3,0,1,5,5,1,1,1,1,3,1,10,7,33,5,NA,3,2,4,"2",2,1,3,1,1,1,"11/03/2020",1,1,1,4,3,"98","","","98","","",3,3,1,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"243",3390,"27/02/2020",1,30,3,2,7,1,5,33,1,1,2,1,3,4,2,3,3,4,3,2,NA,NA,NA,NA,NA,NA,3,2,98,2,7,5,98,98,98,98,98,98,98,5,5,7,5,5,NA,NA,1,3,3,4,4,3,3,4,3,5,1,97,98,1,2,2,98,2,3,1,8,4,90,3,1993,24,1,5,"4",4,1,4,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.832570579541014,NA,4,3,3
"244",3400,"27/02/2020",1,58,5,2,5,1,1,31,2,1,2,1,4,1,1,3,2,8,1,99,NA,NA,NA,NA,NA,NA,1,1,2,2,8,3,0,9,1,4,1,1,0,8,3,8,5,1,NA,NA,4,4,3,4,4,4,4,4,3,5,4,1,1,1,1,1,1,4,3,5,8,8,88,5,NA,3,2,1,"5",2,1,4,1,1,1,"09/03/2020",1,1,1,5,6,"43","","","01","","",3,3,1,1,1,1,0.813601687649164,0.782618572324398,3,3,2
"245",3434,"16/02/2020",1,57,5,1,7,1,1,1,3,1,4,2,1,2,4,1,1,2,1,1,NA,NA,NA,NA,NA,NA,1,3,2,2,5,0,0,10,5,7,7,7,0,6,1,8,4,5,NA,NA,4,3,4,4,4,4,3,3,1,5,0,4,1,1,5,5,5,1,1,1,7,7,22,5,NA,2,2,2,"4.5",4,1,2,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.818584790707929,NA,4,2,3
"246",3441,"12/02/2020",1,57,5,2,7,1,3,32,3,1,2,1,3,1,98,4,3,4,1,2,NA,NA,NA,NA,NA,NA,4,4,1,1,0,8,9,5,6,0,5,2,3,6,9,0,7,7,NA,NA,4,1,4,4,4,4,4,4,3,2,1,99,6,4,2,2,98,6,3,4,8,1,33,6,NA,1,1,2,"5",5,1,4,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.832570579541014,NA,4,3,3
"247",3445,"12/02/2020",1,58,5,1,5,1,2,28,4,1,4,2,1,3,1,3,3,3,1,2,NA,NA,NA,NA,NA,NA,3,3,1,2,5,5,0,5,0,0,0,0,0,7,4,0,0,0,NA,NA,4,4,2,2,4,4,4,4,2,4,2,98,6,5,3,10,1,4,3,5,5,1,52,4,NA,2,1,3,"5",2,1,5,1,1,1,"11/03/2020",1,1,3,4,6,"46","56","","22","13","",2,2,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"248",3447,"12/02/2020",1,57,5,2,8,1,5,63,2,2,1,1,3,4,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,1,4,1,1,0,5,5,0,0,0,0,0,0,98,8,0,5,2,NA,NA,4,4,98,98,98,4,4,98,3,6,5,2,6,3,2,2,9,6,1,3,5,4,13,4,NA,1,1,3,"4",2,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"249",3449,"26/02/2020",1,57,5,1,4,1,2,5,2,3,4,1,3,1,2,3,3,4,2,2,NA,NA,NA,NA,NA,NA,3,3,98,2,5,8,7,2,2,1,0,0,0,5,5,6,7,3,NA,NA,4,4,2,4,4,4,4,3,1,6,2,2,4,3,2,2,4,4,1,4,8,1,31,6,NA,2,1,3,"4",4,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.02206925952575,NA,2,4,2
"250",3450,"26/02/2020",1,57,5,1,7,1,2,19,3,1,2,1,3,4,1,1,4,4,1,1,NA,NA,NA,NA,NA,NA,1,3,2,1,3,8,7,4,7,0,0,0,2,3,7,5,8,6,NA,NA,3,4,4,3,4,3,4,2,1,6,4,2,3,3,2,2,4,5,1,4,8,4,32,6,NA,5,1,5,"6",5,1,5,1,1,1,"04/03/2020",1,1,2,4,6,"62","","","22","15","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"251",3453,"01/03/2020",1,57,5,1,7,1,3,55,3,3,2,1,3,4,2,1,3,3,1,2,NA,NA,NA,NA,NA,NA,2,3,1,1,5,8,7,4,5,2,1,1,6,4,8,2,8,5,NA,NA,1,4,4,4,2,4,4,2,1,6,2,2,5,4,2,2,2,4,1,4,8,2,21,6,NA,1,1,5,"5",4,1,5,1,1,1,"08/03/2020",1,1,2,5,2,"62","94","","11","94","",2,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"252",3455,"28/02/2020",1,57,5,2,7,1,3,59,3,3,3,1,3,2,3,1,3,3,2,1,NA,NA,NA,NA,NA,NA,3,2,2,2,7,3,1,5,4,0,0,0,0,6,3,7,3,2,NA,NA,2,4,3,4,4,4,3,4,3,5,4,1,1,5,1,1,1,4,3,1,6,7,21,3,1994,1,2,2,"3",4,1,5,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"253",3458,"26/02/2020",1,57,5,1,5,1,3,66,3,1,2,98,1,3,3,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,2,2,2,6,6,7,2,0,1,0,0,1,6,6,0,2,0,NA,NA,4,4,4,4,4,4,4,3,1,6,3,1,4,3,13,15,1,4,1,4,7,4,33,5,NA,5,1,3,"3",2,1,5,1,1,1,"05/03/2020",1,1,1,3,6,"43","","","05","01","",3,2,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"254",3463,"01/03/2020",1,39,3,2,3,1,3,66,2,4,98,1,1,2,98,4,1,2,3,98,NA,NA,NA,NA,NA,NA,4,99,4,3,6,98,98,3,98,4,1,7,99,7,2,5,3,1,NA,NA,4,3,4,4,4,2,3,1,3,1,0,7,1,1,7,7,7,5,3,3,5,4,96,4,NA,2,2,2,"4",8,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.94779476255026,NA,1,1,1
"255",3468,"02/02/2020",1,57,5,2,8,1,98,33,2,2,2,1,3,4,98,3,4,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,0,8,9,1,1,1,0,1,3,3,9,0,8,3,NA,NA,4,3,4,4,4,4,4,3,3,6,4,97,1,3,3,6,9,7,1,4,5,3,57,6,NA,10,1,4,"4",5,1,5,1,1,1,"08/03/2020",1,1,3,5,6,"86","","","86","","",2,2,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"256",3474,"02/02/2020",1,57,5,1,5,1,5,28,3,1,3,1,4,3,1,3,3,4,1,2,NA,NA,NA,NA,NA,NA,1,2,1,1,3,9,9,5,5,1,0,2,1,4,6,2,8,5,NA,NA,2,4,2,3,4,4,4,2,1,6,0,3,4,4,3,3,2,5,1,2,8,1,61,5,NA,3,1,4,"5",4,1,5,1,1,1,"04/03/2020",1,1,3,5,6,"51","43","","11","01","",5,3,1,1,1,1,0.719122699947309,0.738385073888072,3,4,2
"257",3517,"19/02/2020",1,57,5,1,5,1,1,4,4,1,4,2,3,1,4,1,1,1,3,1,NA,NA,NA,NA,NA,NA,3,3,2,2,8,0,0,3,0,7,5,7,0,8,0,9,0,0,NA,NA,4,4,4,1,4,4,4,1,1,5,0,99,6,1,99,99,99,1,1,3,10,7,60,5,NA,10,1,3,"3",2,1,4,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.813601687649164,NA,3,3,2
"258",3534,"26/02/2020",1,57,5,2,8,1,5,33,3,2,2,1,3,4,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,1,4,1,1,1,5,5,7,8,6,4,7,8,0,9,0,6,1,NA,NA,4,4,3,4,3,4,4,3,1,6,0,2,1,3,6,2,9,7,1,4,3,1,60,6,NA,1,1,2,"3",2,1,5,1,1,1,"08/03/2020",1,1,3,5,6,"71","","","24","","",2,1,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"259",3585,"06/02/2020",1,56,5,1,8,1,5,60,8,2,1,1,3,4,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,3,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,3,4,4,4,4,4,4,2,3,5,0,97,98,3,94,3,94,1,3,1,2,1,20,4,NA,1,1,3,"6",3,1,5,1,1,1,"05/03/2020",1,1,3,5,6,"95","","","95","","",13,1,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"260",3600,"03/02/2020",1,56,5,1,3,1,2,44,1,3,4,1,1,2,4,98,1,2,1,1,NA,NA,NA,NA,NA,NA,4,4,1,1,8,4,7,98,0,0,0,0,0,10,0,10,0,0,NA,NA,4,1,4,4,4,1,3,1,3,1,0,4,1,1,1,1,8,1,3,1,10,10,51,5,NA,2,1,4,"4",5,1,1,2,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,1.94779476255026,NA,1,1,1
"261",3633,"26/02/2020",1,56,5,2,3,1,1,1,4,3,4,2,1,3,3,2,1,2,2,1,NA,NA,NA,NA,NA,NA,2,3,99,99,99,99,99,99,99,99,99,99,99,10,0,9,2,0,NA,NA,4,4,4,4,4,4,4,4,1,3,1,1,1,1,1,1,1,1,3,4,8,7,21,5,NA,3,2,4,"4",4,1,3,1,1,1,"09/03/2020",1,1,1,5,6,"41","43","","24","","",3,3,3,1,1,1,1.87128420840388,2.09344265543256,1,3,1
"262",3635,"27/02/2020",1,57,5,2,4,1,1,59,3,3,3,2,3,1,2,3,4,4,1,2,NA,NA,NA,NA,NA,NA,3,3,1,1,0,10,7,0,4,0,3,0,0,95,95,0,9,7,NA,NA,4,4,4,4,4,4,4,4,1,6,5,2,3,3,2,2,4,4,1,2,8,8,87,6,NA,1,1,1,"4",3,1,5,1,1,1,"09/03/2020",1,1,2,2,2,"43","47","","13","32","",2,3,1,1,1,1,1.02206925952575,1.09298421499177,2,4,2
"263",3638,"26/02/2020",1,56,5,2,7,1,2,21,3,2,2,1,1,3,2,4,1,4,1,2,NA,NA,NA,NA,NA,NA,1,3,1,1,2,9,8,0,1,0,0,0,0,4,9,2,9,4,NA,NA,4,4,3,3,4,4,4,4,3,5,1,2,1,3,2,2,4,6,1,5,7,1,20,5,NA,3,1,3,"4",4,1,4,1,1,1,"08/03/2020",1,1,2,5,6,"43","60","56","03","01","07",2,3,1,1,1,1,0.832570579541014,0.723451426363539,4,3,3
"264",3643,"26/02/2020",1,56,5,1,8,1,1,1,1,1,2,2,1,4,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,1,2,2,2,8,6,3,8,5,5,2,5,2,8,5,8,6,5,NA,NA,4,3,4,4,4,4,4,3,1,6,1,4,1,2,5,5,5,3,1,4,8,8,11,5,NA,2,2,5,"5",7,1,2,1,1,1,"09/03/2020",1,1,4,4,1,"42","48","","01","","",1,3,1,1,1,1,0.818584790707929,0.761869300116221,4,2,3
"265",3695,"25/02/2020",1,35,3,2,7,1,2,1,1,2,3,2,4,3,3,2,3,4,2,1,NA,NA,NA,NA,NA,NA,2,2,1,2,6,8,1,0,7,0,0,0,0,7,3,8,7,6,NA,NA,4,4,1,3,4,3,4,4,2,5,2,2,3,5,9,2,94,3,3,5,6,5,33,3,2001,1,1,4,"5",4,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
"266",3742,"02/02/2020",1,55,5,1,8,1,3,46,1,1,4,2,1,4,4,3,3,1,98,1,NA,NA,NA,NA,NA,NA,98,4,2,2,7,3,0,4,9,2,6,2,0,10,0,8,5,9,NA,NA,4,1,1,1,4,4,1,1,2,3,2,9,5,5,9,9,6,1,3,3,7,5,8,3,1994,1,1,3,"7",2,1,5,1,1,1,"04/03/2020",1,1,9,5,3,"85","","","85","","",3,3,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"267",3743,"06/02/2020",1,55,5,2,8,1,5,54,3,2,1,1,3,4,1,3,4,4,1,2,NA,NA,NA,NA,NA,NA,2,4,1,1,0,10,8,0,0,0,0,0,3,0,7,0,10,2,NA,NA,4,3,4,4,4,4,4,4,1,5,1,2,5,3,2,2,4,4,1,4,7,1,29,5,NA,10,1,4,"6",2,1,5,1,1,1,"08/03/2020",1,1,2,5,6,"72","43","46","21","22","13",2,1,1,1,1,1,0.735888841118538,0.682562047209443,4,4,3
"268",3744,"02/02/2020",1,55,5,1,8,1,2,1,1,1,3,2,2,4,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,3,2,2,2,7,3,0,0,7,0,0,0,0,8,2,5,5,7,NA,NA,4,98,3,4,4,3,3,4,1,5,4,9,5,5,9,9,6,2,3,1,7,3,57,3,1996,1,2,2,"4",5,1,5,1,1,1,"",NA,NA,NA,NA,NA,"","","","","","",NA,NA,NA,NA,NA,1,0.735888841118538,NA,4,4,3
